"ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"698",11,"57","cur",494,298,288,724,4
"699",11,"57","cur",639,313,235,271,4
"700",11,"57","cur",127,365,255,304,4
"701",11,"57","cur",546,296,322,765,4
"702",11,"57","cur",508,286,265,602,4
"703",11,"57","cur",341,400,244,278,4
"704",11,"57","cur",89,376,264,277,4
"705",11,"57","cur",201,300,310,792,4
"706",11,"57","cur",345,296,236,713,4
"707",11,"57","cur",333,419,286,333,4
"708",11,"57","cur",475,290,271,820,4
"709",11,"57","cur",379,356,259,356,4
"710",11,"57","cur",420,487,274,491,4
"711",11,"57","cur",453,438,274,675,4
"712",11,"57","cur",275,349,250,377,4
"713",11,"57","cur",364,346,257,369,4
"714",11,"57","cur",628,347,259,359,4
"715",11,"57","cur",444,387,245,279,4
"716",11,"57","cur",191,345,238,401,4
"717",11,"57","cur",353,283,243,375,4
"718",11,"57","cur",257,366,352,673,4
"719",11,"57","cur",328,291,244,431,4
"720",11,"57","cur",788,483,260,524,4
"721",11,"57","cur",552,520,254,325,4
"722",11,"57","cur",686,487,261,585,4
"723",11,"57","cur",224,286,272,492,4
"724",11,"57","cur",511,341,250,311,4
"725",11,"57","cur",264,346,235,229,4
"726",11,"57","cur",287,306,263,405,4
"727",11,"57","cur",377,335,261,487,4
"728",11,"57","cur",564,373,251,271,4
"729",11,"57","cur",198,349,273,308,4
"730",11,"57","cur",326,505,301,768,4
"731",11,"57","cur",218,262,306,640,4
"732",11,"57","cur",173,332,254,274,4
"733",11,"57","cur",663,437,238,454,4
"734",11,"57","cur",227,354,275,374,4
"735",11,"57","cur",315,315,251,360,4
"736",11,"57","cur",435,274,287,760,4
"737",11,"57","cur",268,278,239,464,4
"738",11,"57","cur",395,365,350,723,4
"739",11,"57","cur",642,279,250,411,4
"740",11,"57","cur",391,360,348,729,4
"741",11,"57","cur",134,409,257,291,4
"742",11,"57","cur",106,489,254,356,4
"743",11,"57","cur",575,531,442,844,4
"744",11,"57","cur",482,479,244,614,4
"745",11,"57","cur",383,506,325,655,4
"746",11,"57","cur",398,288,236,803,4
"747",11,"57","cur",499,315,266,709,4
"748",11,"57","cur",456,286,426,798,4
"749",11,"57","cur",326,348,246,318,4
"750",11,"57","cur",423,267,293,628,4
"751",11,"57","cur",387,419,348,790,4
"752",11,"57","cur",298,375,258,329,4
"753",11,"57","cur",317,312,249,303,4
"754",11,"57","cur",413,316,228,351,4
"755",11,"57","cur",485,282,328,835,4
"756",11,"57","cur",360,527,304,625,4
"757",11,"57","cur",342,418,396,659,4
"758",11,"57","cur",329,311,293,610,4
"759",11,"57","cur",439,312,266,565,4
"760",11,"57","cur",659,464,251,270,4
"761",11,"57","cur",670,310,259,658,4
"762",11,"57","cur",274,405,239,296,4
"763",11,"57","cur",698,587,248,336,4
"764",11,"57","cur",479,486,252,395,4
"765",11,"57","cur",244,336,250,275,4
"766",11,"57","cur",652,463,259,379,4
"767",11,"57","cur",97,404,256,373,4
"768",11,"57","cur",303,322,308,610,4
"769",11,"57","cur",222,540,246,319,4
"770",11,"57","cur",177,380,264,398,4
"771",11,"57","cur",243,381,260,512,4
"772",11,"57","cur",257,423,292,625,4
"773",11,"57","cur",637,368,288,674,4
"774",11,"57","cur",685,412,262,268,4
"775",11,"57","cur",540,361,255,341,4
"776",11,"57","cur",330,340,292,700,4
"777",11,"57","cur",248,364,287,473,4
"778",11,"57","cur",207,260,281,737,4
"779",11,"57","cur",124,364,350,705,4
"780",11,"57","cur",696,324,303,654,4
"781",11,"57","cur",577,371,272,631,4
"782",11,"57","cur",464,336,221,542,4
"783",11,"57","cur",373,428,259,371,4
"784",11,"57","cur",628,378,267,283,4
"785",11,"57","cur",515,282,265,776,4
"786",11,"57","cur",221,366,262,278,4
"787",11,"57","cur",285,347,251,242,4
"788",11,"57","cur",329,279,342,662,4
"789",11,"57","cur",601,256,338,841,4
"790",11,"57","cur",212,420,262,326,4
"791",11,"57","cur",378,299,388,805,4
"792",11,"57","cur",272,350,262,280,4
"793",11,"57","cur",309,387,275,355,4
"794",11,"57","cur",60,340,261,335,4
"795",11,"57","cur",314,327,287,420,4
"796",11,"57","cur",441,370,273,331,4
"797",11,"57","cur",372,392,253,305,4
"798",11,"57","cur",334,393,398,801,4
"799",11,"57","cur",426,298,337,743,4
"800",11,"57","cur",279,440,238,319,4
"801",11,"57","cur",435,384,305,797,4
"802",11,"57","cur",372,356,266,666,4
"803",11,"57","cur",226,284,257,807,4
"804",11,"57","cur",240,378,373,753,4
"805",11,"57","cur",205,516,265,332,4
"806",11,"57","cur",287,388,259,290,4
"807",11,"57","cur",335,273,359,811,4
"808",11,"57","cur",148,366,255,333,4
"809",11,"57","cur",192,325,285,527,4
"810",11,"57","cur",162,347,257,435,4
"811",11,"57","cur",174,512,370,634,4
"812",11,"57","cur",321,386,253,305,4
"813",11,"57","cur",546,264,270,841,4
"814",11,"57","cur",508,326,257,341,4
"815",11,"57","cur",196,506,259,292,4
"816",11,"57","cur",425,326,261,368,4
"817",11,"57","cur",224,257,254,434,4
"818",11,"57","cur",411,506,327,739,4
"819",11,"57","cur",352,406,252,272,4
"820",11,"57","cur",375,304,323,736,4
"821",11,"57","cur",606,276,270,814,4
"822",11,"57","cur",379,420,266,305,4
"823",11,"57","cur",503,404,258,328,4
"824",11,"57","cur",321,570,413,753,4
"825",11,"57","cur",224,312,266,534,4
"826",11,"57","cur",450,263,258,731,4
"827",11,"57","cur",239,384,271,435,4
"828",11,"57","cur",243,292,255,679,4
"829",11,"57","cur",169,303,260,414,4
"830",11,"57","cur",273,556,239,307,4
"831",11,"57","cur",405,265,244,837,4
"832",11,"57","cur",335,299,284,711,4
"833",11,"57","cur",246,291,255,300,4
"834",11,"57","cur",675,364,249,497,4
"835",11,"57","cur",499,271,300,826,4
"836",11,"57","cur",552,293,317,598,4
"837",11,"57","cur",303,359,270,307,4
"838",11,"57","cur",624,428,236,318,4
"839",11,"57","cur",279,531,313,613,4
"840",11,"57","cur",669,559,234,260,4
"841",11,"57","cur",457,283,247,569,4
"842",11,"57","cur",103,347,253,351,4
"843",11,"57","cur",316,319,265,391,4
"844",11,"57","cur",415,347,292,762,4
"845",11,"57","cur",614,539,268,313,4
"846",11,"57","cur",351,377,248,367,4
"847",11,"57","cur",266,364,257,358,4
"848",11,"57","cur",342,330,258,256,4
"849",11,"57","cur",336,285,403,780,4
"850",11,"57","cur",190,665,262,582,4
"851",11,"57","cur",468,529,245,353,4
"852",11,"57","cur",136,441,274,677,4
"853",11,"57","cur",138,333,252,303,4
"854",11,"57","cur",162,300,261,359,4
"855",11,"57","cur",365,320,247,693,4
"856",11,"57","cur",475,542,248,422,4
"857",11,"57","cur",266,487,232,398,4
"858",11,"57","cur",225,280,240,534,4
"859",11,"57","cur",149,278,232,295,4
"860",11,"57","cur",659,414,240,294,4
"861",11,"57","cur",358,442,241,333,4
"862",11,"57","cur",39,392,249,311,4
"863",11,"57","cur",348,257,280,815,4
"864",11,"57","cur",128,322,248,368,4
"865",11,"57","cur",332,529,244,316,4
"866",11,"57","cur",214,410,269,543,4
"867",11,"57","cur",255,524,246,311,4
"868",11,"57","cur",653,502,281,639,4
"869",11,"57","cur",166,701,256,315,4
"870",11,"57","cur",454,280,344,788,4
"871",11,"57","cur",534,311,349,830,4
"872",11,"57","cur",180,345,324,628,4
"873",11,"57","cur",465,485,265,728,4
"874",11,"57","cur",459,482,273,745,4
"875",11,"57","cur",327,357,281,407,4
"876",11,"57","cur",287,343,307,537,4
"877",11,"57","cur",320,627,375,717,4
"878",11,"57","cur",343,379,263,304,4
"879",11,"57","cur",278,282,252,634,4
"880",11,"57","cur",732,508,267,768,4
"881",11,"57","cur",365,275,255,664,4
"882",11,"57","cur",384,333,258,566,4
"883",11,"57","cur",178,388,275,426,4
"884",11,"57","cur",304,314,262,391,4
"885",11,"57","cur",358,333,263,329,4
"886",11,"57","cur",200,286,241,254,4
"887",11,"57","cur",694,472,270,215,4
"888",11,"57","cur",623,487,352,814,4
"889",11,"57","cur",514,313,251,269,4
"890",11,"57","cur",444,369,331,564,4
"891",11,"57","cur",567,435,274,344,4
"892",11,"57","cur",178,310,245,342,4
"893",11,"57","cur",127,302,255,276,4
"894",11,"57","cur",317,323,285,633,4
"895",11,"57","cur",194,387,239,333,4
"896",11,"57","cur",245,368,257,313,4
"897",11,"57","cur",378,494,254,340,4
"898",11,"57","cur",431,400,257,576,4
"899",11,"57","cur",137,263,284,707,4
"900",11,"57","cur",140,375,248,315,4
"901",11,"57","cur",431,362,328,619,4
"902",11,"57","cur",313,306,274,664,4
"903",11,"57","cur",181,409,256,348,4
"904",11,"57","cur",244,289,250,837,4
"905",11,"57","cur",427,402,253,359,4
"906",11,"57","cur",305,270,344,782,4
"907",11,"57","cur",308,275,246,483,4
"908",11,"57","cur",159,348,251,291,4
"909",11,"57","cur",328,455,248,335,4
"910",11,"57","cur",231,644,392,661,4
"911",11,"57","cur",307,333,333,781,4
"912",11,"57","cur",468,272,253,792,4
"913",11,"57","cur",581,332,268,784,4
"914",11,"57","cur",13,464,237,676,4
"915",11,"57","cur",370,355,261,353,4
"916",11,"57","cur",305,329,332,723,4
"917",11,"57","cur",280,338,261,577,4
"918",11,"57","cur",275,267,271,810,4
"919",11,"57","cur",418,285,248,282,4
"920",11,"57","cur",384,330,311,583,4
"921",11,"57","cur",451,279,263,802,4
"922",11,"57","cur",135,589,244,309,4
"923",11,"57","cur",572,342,275,678,4
"924",11,"57","cur",173,410,257,389,4
"925",11,"57","cur",252,342,267,318,4
"926",11,"57","cur",620,497,265,333,4
"927",11,"57","cur",419,443,253,317,4
"928",11,"57","cur",467,360,313,763,4
"929",11,"57","cur",150,340,269,422,4
"930",11,"57","cur",612,486,264,324,4
"931",11,"57","cur",534,469,237,269,4
"932",11,"57","cur",621,410,246,283,4
"933",11,"57","cur",433,336,271,718,4
"934",11,"57","cur",650,421,257,397,4
"935",11,"57","cur",298,346,327,699,4
"936",11,"57","cur",538,389,277,656,4
"937",11,"57","cur",464,293,262,294,4
"938",11,"57","cur",107,405,254,287,4
"939",11,"57","cur",503,271,341,765,4
"940",11,"57","cur",375,321,306,536,4
"941",11,"57","cur",281,280,278,672,4
"942",11,"57","cur",286,346,265,746,4
"943",11,"57","cur",253,332,266,393,4
"944",11,"57","cur",296,355,251,400,4
"945",11,"57","cur",144,367,282,512,4
"946",11,"57","cur",371,594,291,676,4
"947",11,"57","cur",348,562,250,376,4
"948",11,"57","cur",487,343,238,268,4
"949",11,"57","cur",256,389,348,602,4
"950",11,"57","cur",493,363,253,374,4
"951",11,"57","cur",257,381,253,370,4
"952",11,"57","cur",520,465,256,320,4
"953",11,"57","cur",353,467,255,250,4
"954",11,"57","cur",410,353,236,339,4
"955",11,"57","cur",449,337,241,401,4
"956",11,"57","cur",115,271,310,733,4
"957",11,"57","cur",452,244,261,738,4
"958",11,"57","cur",558,470,263,245,4
"959",11,"57","cur",234,261,248,346,4
"960",11,"57","cur",325,360,315,580,4
"961",11,"57","cur",425,463,249,402,4
"962",11,"57","cur",404,350,255,341,4
"963",11,"57","cur",503,313,232,275,4
"964",11,"57","cur",281,408,263,526,4
"965",11,"57","cur",179,533,307,743,4
"966",11,"57","cur",575,524,256,318,4
"967",11,"57","cur",437,276,341,811,4
"968",11,"57","cur",383,348,242,496,4
"969",11,"57","cur",383,325,251,289,4
"970",11,"57","cur",474,391,251,300,4
"971",11,"57","cur",224,364,250,352,4
"972",11,"57","cur",215,356,323,657,4
"973",11,"57","cur",376,368,249,281,4
"974",11,"57","cur",159,280,247,308,4
"975",11,"57","cur",306,311,254,257,4
"976",11,"57","cur",164,460,266,284,4
"977",11,"57","cur",593,365,269,315,4
"978",11,"57","cur",378,296,463,820,4
"979",11,"57","cur",274,463,271,626,4
"980",11,"57","cur",420,290,285,602,4
"981",11,"57","cur",423,485,228,404,4
"982",11,"57","cur",358,264,336,665,4
"983",11,"57","cur",363,320,257,548,4
"984",11,"57","cur",228,324,237,361,4
"985",11,"57","cur",333,320,306,718,4
"986",11,"57","cur",70,311,291,659,4
"987",11,"57","cur",403,396,253,315,4
"988",11,"57","cur",432,309,336,750,4
"989",11,"57","cur",533,362,261,321,4
"990",11,"57","cur",397,356,395,746,4
"991",11,"57","cur",321,420,249,366,4
"992",11,"57","cur",374,324,311,745,4
"993",11,"57","cur",246,279,272,678,4
"994",11,"57","cur",532,323,247,289,4
"995",11,"45","ina",297,299,232,361,3
"996",11,"45","ina",93,398,247,306,3
"997",11,"45","ina",203,388,242,288,3
"998",11,"45","ina",670,326,250,361,3
"999",11,"45","ina",304,347,240,533,3
"1000",11,"45","ina",170,441,252,314,3
"1001",11,"45","ina",176,628,263,629,3
"1002",11,"45","ina",221,441,245,341,3
"1003",11,"45","ina",316,356,245,356,3
"1004",11,"45","ina",156,380,249,387,3
"1005",11,"45","ina",528,422,238,366,3
"1006",11,"45","ina",259,362,248,374,3
"1007",11,"45","ina",128,486,254,353,3
"1008",11,"45","ina",197,465,251,322,3
"1009",11,"45","ina",207,418,245,380,3
"1010",11,"45","ina",237,280,236,644,3
"1011",11,"45","ina",223,385,242,317,3
"1012",11,"45","ina",295,308,253,388,3
"1013",11,"45","ina",695,377,159,832,3
"1014",11,"45","ina",192,276,251,334,3
"1015",11,"45","ina",255,345,252,403,3
"1016",11,"45","ina",449,325,227,789,3
"1017",11,"45","ina",190,314,256,492,3
"1018",11,"45","ina",368,387,235,388,3
"1019",11,"45","ina",149,407,247,378,3
"1020",11,"45","ina",303,423,255,355,3
"1021",11,"45","ina",248,456,257,359,3
"1022",11,"45","ina",175,412,254,313,3
"1023",11,"45","ina",264,436,238,309,3
"1024",11,"45","ina",242,347,247,303,3
"1025",11,"45","ina",282,407,242,332,3
"1026",11,"45","ina",569,498,237,281,3
"1027",11,"45","ina",175,460,243,330,3
"1028",11,"45","ina",231,456,247,300,3
"1029",11,"45","ina",284,299,234,348,3
"1030",11,"45","ina",155,396,239,404,3
"1031",11,"45","ina",264,460,238,431,3
"1032",11,"45","ina",307,386,237,369,3
"1033",11,"45","ina",248,400,232,343,3
"1034",11,"45","ina",153,405,247,351,3
"1035",11,"45","ina",656,499,235,758,3
"1036",11,"45","ina",507,378,253,396,3
"1037",11,"45","ina",237,369,247,297,3
"1038",11,"45","ina",211,475,251,314,3
"1039",11,"45","ina",247,427,249,419,3
"1040",11,"45","ina",280,459,247,314,3
"1041",11,"45","ina",516,463,232,780,3
"1042",11,"45","ina",210,315,229,341,3
"1043",11,"45","ina",191,386,246,261,3
"1044",11,"45","ina",212,460,243,348,3
"1045",11,"45","ina",700,439,250,322,3
"1046",11,"45","ina",381,269,209,799,3
"1047",11,"45","ina",378,366,249,814,3
"1048",11,"45","ina",193,377,265,679,3
"1049",11,"45","ina",112,451,244,390,3
"1050",11,"45","ina",328,307,230,517,3
"1051",11,"45","ina",121,357,239,407,3
"1052",11,"45","ina",684,363,236,257,3
"1053",11,"45","ina",311,417,254,601,3
"1054",11,"45","ina",565,304,237,427,3
"1055",11,"45","ina",251,522,250,316,3
"1056",11,"45","ina",215,366,241,290,3
"1057",11,"45","ina",114,338,261,365,3
"1058",11,"45","ina",572,393,233,327,3
"1059",11,"45","ina",218,509,241,309,3
"1060",11,"45","ina",463,313,230,859,3
"1061",11,"45","ina",200,461,262,321,3
"1062",11,"45","ina",656,397,245,353,3
"1063",11,"45","ina",282,332,250,289,3
"1064",11,"45","ina",635,383,225,779,3
"1065",11,"56","ina",331,548,243,312,3
"1066",11,"56","ina",234,310,266,594,3
"1067",11,"56","ina",313,379,312,323,3
"1068",11,"56","ina",420,272,330,797,3
"1069",11,"56","ina",225,441,357,713,3
"1070",11,"56","ina",315,304,302,579,3
"1071",11,"56","ina",295,285,263,708,3
"1072",11,"56","ina",615,380,246,310,3
"1073",11,"56","ina",508,525,241,264,3
"1074",11,"56","ina",381,381,260,363,3
"1075",11,"56","ina",385,364,245,398,3
"1076",11,"56","ina",346,410,250,305,3
"1077",11,"56","ina",260,412,249,329,3
"1078",11,"56","ina",245,535,255,330,3
"1079",11,"56","ina",388,370,271,660,3
"1080",11,"56","ina",218,394,304,401,3
"1081",11,"56","ina",300,487,261,312,3
"1082",11,"56","ina",250,330,231,265,3
"1083",11,"56","ina",428,275,232,829,3
"1084",11,"56","ina",231,524,263,286,3
"1085",11,"56","ina",278,386,308,430,3
"1086",11,"56","ina",458,366,257,786,3
"1087",11,"56","ina",259,350,233,338,3
"1088",11,"56","ina",264,373,233,226,3
"1089",11,"56","ina",312,319,368,776,3
"1090",11,"56","ina",384,302,257,747,3
"1091",11,"56","ina",294,296,303,695,3
"1092",11,"56","ina",239,285,235,601,3
"1093",11,"56","ina",253,464,263,346,3
"1094",11,"56","ina",292,552,266,337,3
"1095",11,"56","ina",406,322,244,713,3
"1096",11,"56","ina",282,399,257,369,3
"1097",11,"56","ina",252,354,261,462,3
"1098",11,"56","ina",315,377,287,449,3
"1099",11,"56","ina",250,304,267,640,3
"1100",11,"56","ina",325,310,239,369,3
"1101",11,"56","ina",282,301,255,689,3
"1102",11,"56","ina",229,318,233,348,3
"1103",11,"57","ina",174,308,228,169,3
"1104",11,"57","ina",233,517,236,245,3
"1105",11,"57","ina",202,295,277,589,3
"1106",11,"57","ina",290,369,252,383,3
"1107",11,"57","ina",278,409,264,242,3
"1108",11,"57","ina",271,531,335,636,3
"1109",11,"57","ina",313,453,271,275,3
"1110",11,"57","ina",307,674,254,589,3
"1111",11,"57","ina",142,299,247,318,3
"1112",11,"57","ina",189,362,278,443,3
"1113",11,"57","ina",510,313,458,790,3
"1114",11,"57","ina",127,312,259,435,3
"1115",11,"57","ina",236,366,267,259,3
"1116",11,"57","ina",324,362,292,741,3
"1117",11,"57","ina",286,485,242,404,3
"1118",11,"57","ina",88,446,252,348,3
"1119",11,"57","ina",697,522,252,290,3
"1120",11,"57","ina",312,406,250,282,3
"1121",11,"57","ina",626,486,265,305,3
"1122",11,"57","ina",343,536,250,394,3
"1123",11,"57","ina",598,341,255,297,3
"1124",11,"57","ina",191,371,242,281,3
"1125",11,"57","ina",321,492,232,334,3
"1126",11,"57","ina",225,536,307,650,3
"1127",11,"57","ina",268,454,266,278,3
"1128",11,"57","ina",410,465,315,579,3
"1129",11,"57","ina",271,421,245,320,3
"1130",11,"57","ina",279,481,243,327,3
"1131",11,"57","ina",219,363,270,511,3
"1132",11,"57","ina",224,307,260,293,3
"1133",11,"57","ina",327,326,256,279,3
"1134",11,"57","ina",295,391,239,327,3
"1135",11,"57","ina",257,374,253,279,3
"1136",11,"57","ina",260,391,255,289,3
"1137",11,"57","ina",155,339,251,337,3
"1138",11,"57","ina",153,403,271,273,3
"1139",11,"57","ina",293,394,241,334,3
"1140",11,"57","ina",744,508,260,350,3
"1141",11,"57","ina",629,493,269,298,3
"1142",11,"57","ina",216,383,251,320,3
"1143",11,"46","ina",721,488,264,793,1
"1144",11,"46","ina",413,496,250,797,1
"1145",11,"46","ina",185,342,251,427,1
"1146",11,"46","ina",332,511,233,333,1
"1147",11,"46","ina",733,520,247,732,1
"1148",11,"46","ina",450,390,216,825,1
"1149",11,"46","ina",325,421,255,607,1
"1150",11,"46","ina",481,352,230,829,1
"1151",11,"46","ina",425,385,236,362,1
"1152",11,"46","ina",469,312,296,851,1
"1153",11,"46","ina",350,324,262,644,1
"1154",11,"46","ina",328,501,255,734,1
"1155",11,"46","ina",604,487,240,835,1
"1156",11,"46","ina",176,334,257,329,1
"1157",11,"46","ina",443,316,245,878,1
"1158",11,"46","ina",286,423,245,387,1
"1159",11,"46","ina",187,361,246,403,1
"1160",11,"46","ina",509,364,220,876,1
"1161",11,"46","ina",471,379,229,787,1
"1162",11,"46","ina",490,490,211,808,1
"1163",11,"46","ina",448,561,190,832,1
"1164",11,"46","ina",354,370,247,693,1
"1165",11,"46","ina",518,571,228,589,1
"1166",11,"46","ina",439,362,207,796,1
"1167",11,"46","ina",482,294,238,860,1
"1168",11,"46","ina",422,303,244,759,1
"1169",11,"46","ina",242,564,234,417,1
"1170",11,"46","ina",229,416,242,367,1
"1171",11,"dummy","ina",278,531,210,604,1
"1172",11,"dummy","ina",350,484,245,1035,1
"1173",11,"dummy","ina",221,358,258,777,1
"1174",11,"dummy","ina",320,438,247,789,1
"1175",11,"dummy","ina",22,426,218,812,1
"1176",11,"dummy","ina",732,506,253,733,1
"1177",11,"dummy","ina",385,238,238,692,1
"1178",11,"dummy","ina",196,432,264,678,1
"1179",11,"dummy","ina",434,538,210,531,1
"1180",11,"dummy","ina",370,429,235,687,1
"1181",11,"dummy","ina",500,312,236,966,1
"1182",11,"dummy","ina",275,268,303,513,1
"1183",11,"dummy","ina",570,193,270,793,1
